category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Sonate en ré majeur nr 4 : pour violon et piano,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005606,,,
metadata,FAAM manifestation ID,id,KCA-030902480745,,,
metadata,call number,string,UM-SV-HANDE-sona371-2,,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,eNyFmkHC,,fingering,
statements,editorial annotation,item,jP8px5zn,,bowing,
statements,editorial annotation,item,7WfWytMV,,ritenuto,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,handwritten annotation,item,jP8px5zn,,bowing,
statements,handwritten annotation,item,48ukXYmB,,articulation,
statements,handwritten annotation,item,K4TocMAK,,slur,
statements,handwritten annotation,item,eNyFmkHC,,fingering,
statements,handwritten annotation,item,eSzqVmee,,crescendo,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,related item,item,joMynDmV,,Sonate en ré majeur nr 4 : pour violon et piano,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,Tf6tmSRP,,violin sonata,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,musical work,item,YLZYWdtk,,"Violin Sonata in D major, HWV 371",
statements,agent,statement,BHzSccaL,,George Frideric Handel,YvQmwaaW||
statements,agent,statement,gUAVo2ie,,Mathieu Crickboom,6UPEJgTQ||
statements,agent,statement,X8CowJzi,,Schott Music,7tdgMgre|4g8XzGFP|1926
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
