category,faam_property,type,value,label,qualifiers
metadata,label,string,"Deuxième Solo : Pour Le Cor avec Accompagnement de deux Violons, Alto, et Basse, flûte, Clarinettes, Cors et Bassons : Opéra 7.",,
metadata,description,string,,,
metadata,nodegoat_id,id,15992625,,
metadata,FAAM manifestation ID,id,KCG-000345308,,
metadata,call number,string,II 1361,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1841,,
statements,handwritten annotation,item,B7WuhvkL,fermata,
statements,handwritten annotation,item,iWuVLJam,rallentando,
statements,handwritten annotation,item,K9MgTT3J,cut,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,6kwYh3HH,chamber music,
statements,keyword,item,NjSVdz7G,romance,
statements,keyword,item,M9HRWrxt,reduction,
statements,keyword,item,MaWnCnVw,arrangement,
statements,instrumentation,item,N3AKKugd,horn,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,FnYUMcyu,"Horn Solo No.2, Op.7",
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap|8LdweD7c|1841
statements,agent,statement,Y6GQrAqk,Jacques François Gallay,fkHJwpoD||
statements,role,item,GoiPpGap,performing artist,
statements,role,item,fkHJwpoD,composer,
statements,place,item,8LdweD7c,Ghent,
