category,faam_property,type,value,label,qualifiers
metadata,label,string,In memoriam : voor piano-forte,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992382,,
metadata,FAAM manifestation ID,id,KCA-030902404588,,
metadata,call number,string,MM-TP-DEJON-inmemor-1,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,note,html,"Dedicated to Ms. Theo du Moulin.
The title has been changed to ""Nocturno""",,
statements,date,date,1925,,
statements,editorial annotation,item,Di2mC26w,engage pedal,
statements,editorial annotation,item,NFazQXR2,release pedal,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,6cyBEJLr,fingering,
statements,editorial annotation,item,2iBnpzus,stringendo,
statements,editorial annotation,item,AeKhRWCB,tempo primo,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,editorial annotation,item,B7WuhvkL,fermata,
statements,editorial annotation,item,VMA2AmEN,performance practice,
statements,editorial annotation,item,Rg6UtZ34,ritardando,
statements,editorial annotation,item,gnFRixHz,tempo rubato,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,handwritten annotation,item,Pcc4PpDc,alternative lyrics,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,related item,item,TFyBsM8D,In memoriam : voor piano-forte,
statements,keyword,item,N9v5g9U5,symphonic poem,
statements,keyword,item,4ZvdnZdj,programme music,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,CT372LTH,Marinus de Jong,fkHJwpoD||
statements,agent,statement,Duyrebem,De Ring,GBgJfRbK|Ba3nT5xs|1925
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,Ba3nT5xs,Antwerp,
