category,faam_property,type,value,label,qualifiers
metadata,label,string,La Muette de Portici : Fantaisie : voor fluit met begeleiding van piano : Opus ?,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992735,,
metadata,FAAM manifestation ID,id,KCG-000370141,,
metadata,call number,string,DS4645,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,editorial annotation,item,A4NPbBsi,ornament,
statements,editorial annotation,item,QrCdWQDu,Fortepiano,
statements,editorial annotation,item,DqMNcjpW,trill,
statements,handwritten annotation,item,Rg6UtZ34,ritardando,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,Hrif6Qxb,solo,
statements,keyword,item,hxYumS2J,opera,
statements,keyword,item,6kwYh3HH,chamber music,
statements,keyword,item,HwcYgL5C,salon music,
statements,keyword,item,adAmqPwn,duet,
statements,keyword,item,MaWnCnVw,arrangement,
statements,instrumentation,item,MV3uErvy,flute,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,TMdHggRf,La muette de Portici,
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,agent,statement,SU2CV5XY,Daniel François Esprit Auber,fkHJwpoD||
statements,agent,statement,NCUrhkez,Jean-Louis Tulou,fkHJwpoD||
statements,role,item,GoiPpGap,performing artist,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
