category,faam_property,type,value,base_url,label
metadata,label,string,Oreste Ravanello,,
metadata,label,string,Oreste Ravanello,,
metadata,description,string,Italian musician (1871–1938),,
metadata,id,id,cUTtYWjy,,
metadata,nodegoat_id,id,16002696,,
metadata,aliases,string,Oreste Ravanello,,
metadata,qid,externalid,Q1334624,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,69177868,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30015643,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Ravanello,_Oreste",https://imslp.org/wiki/,
statements,date of birth,date,1871-08-25,,
statements,date of death,date,1938-07-02,,
statements,instance of,item,ZwquHrbe,,human
statements,role,item,45qo3Fj3,,music editor
statements,related to,item,FSduWvy5,,early music
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,JLMnmzmn,,fermier général
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,7isyBsAv,,Italy
statements,nationality,item,RNVCZ5PK,,Kingdom of Italy
statements,place of birth,item,MDWRhZ8K,,Venice
statements,place of death,item,B67rejNf,,Padua
statements,instrument,item,RXg4snEH,,organ
statements,educated at,item,h3NtwYfY,,Conservatorio di Musica Benedetto Marcello di Venezia
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
