category,faam_property,type,value,label,qualifiers
metadata,label,string,La valse: poème choréographique,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992325,,
metadata,FAAM manifestation ID,id,KCA-030901302353,,
metadata,call number,string,MM-OO-RAVEL-valse-1,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1919,,
statements,handwritten annotation,item,eviEKifd,dynamic,
statements,handwritten annotation,item,CPJ2a2C2,articulation,
statements,handwritten annotation,item,HXG9NWiG,bowing,
statements,handwritten annotation,item,J6ERsasy,metronome mark,
statements,handwritten annotation,item,YWfofDz3,bounding,
statements,handwritten annotation,item,WtvibJFF,accent,
statements,handwritten annotation,item,ch89W2mx,time signature,
statements,handwritten annotation,item,gSHSbZQr,instrument call,
statements,handwritten annotation,item,bZxRjBKt,brackets,
statements,handwritten annotation,item,B6QDYYs9,tactus subdivision,
statements,handwritten annotation,item,AeKhRWCB,tempo primo,
statements,handwritten annotation,item,Skma2JzR,accelerando,
statements,handwritten annotation,item,kmMxdth8,bar number,
statements,handwritten annotation,item,5fpte3tE,vertical break,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,4ZvdnZdj,programme music,
statements,keyword,item,RHxmTGG2,dance music,
statements,keyword,item,kpEw4ZRE,ballet,
statements,instrumentation,item,g7hgtzmM,orchestra,
statements,musical work,item,SjBhrEko,La valse,
statements,agent,statement,3NyookEG,Anonymous,2ZAuwsSp||
statements,agent,statement,CjaU562n,Maurice Ravel,fkHJwpoD||1919
statements,role,item,2ZAuwsSp,conductor,
statements,role,item,fkHJwpoD,composer,
