category,faam_property,type,value,label,qualifiers
metadata,label,string,Fée d'amour : mazurka: extraite du ballet divertissement en un acte,,
metadata,description,string,,,
metadata,nodegoat_id,id,16002618,,
metadata,FAAM manifestation ID,id,KCA-030904328777,,
metadata,call number,string,MM-TP-WEYTS-feedamo-1,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,handwritten annotation,item,6cyBEJLr,fingering,
statements,handwritten annotation,item,aCRY7SgN,accidental,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,handwritten annotation,item,YWfofDz3,bounding,
statements,handwritten annotation,item,5fpte3tE,vertical break,
statements,handwritten annotation,item,9dz9ydpz,legato,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,M6r7boi8,fantasy,
statements,keyword,item,UGSpFRmF,piano music,
statements,keyword,item,4ZvdnZdj,programme music,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,agent,statement,jKcRhkCr,Jean-Baptiste Moens,GBgJfRbK|9k2MygHr|
statements,agent,statement,gGoGDDre,Henry Weyts,fkHJwpoD||
statements,role,item,GoiPpGap,performing artist,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,fkHJwpoD,composer,
statements,place,item,9k2MygHr,City of Brussels,
