category,faam_property,type,value,base_url,label
metadata,label,string,Charles-Marie Widor,,
metadata,description,string,French organist and composer (1844–1937),,
metadata,aliases,string,Charles-Marie Jean Albert Widor,,
metadata,aliases,string,Charles Marie Widor,,
metadata,aliases,string,Widor,,
metadata,aliases,string,Charles-Marie-Jean-Albert Widor,,
metadata,aliases,string,Charles-Marie Widor,,
metadata,qid,externalid,Q215161,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,16005339,,
statements,VIAF ID,externalid,29719688,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/135158,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Widor,_Charles-Marie",https://imslp.org/wiki/,
statements,date of birth,date,1844-02-21,,
statements,date of death,date,1937-03-12,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,aB6ga3Wq,,classical composer
statements,occupation,item,ZhptKYF3,,organist
statements,occupation,item,GSNsghRd,,music arranger
statements,occupation,item,L7DPWnnr,,music teacher
statements,occupation,item,ELKwPhtK,,
statements,occupation,item,XWcaJQty,,university teacher
statements,occupation,item,QBx3kSJW,,teacher
statements,occupation,item,5aTYuVxp,,composer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,BJqUa5Kf,,France
statements,place of birth,item,bbhvKkZo,,Lyon
statements,place of death,item,LpahSk8R,,
statements,instrument,item,8cygiHEB,,organ
statements,influenced by,item,koReuX6g,,François-Joseph Fétis
statements,influenced by,item,6gSjvNTk,,Jacques-Nicolas Lemmens
statements,educated at,item,K4cyR6ei,,Royal Conservatory of Brussels
statements,employer,item,mNynReve,,Conservatoire de Paris
statements,employer,item,mNynReve,,Conservatoire de Paris
statements,employer,item,d7ivsT2f,,
statements,employer,item,TevRCpsV,,
statements,employer,item,66Xpb5tT,,
