category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Barchetta. Op. 21 N. 3,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005501,,,
metadata,FAAM manifestation ID,id,ORP-20143700p52,,,
metadata,call number,string,KTS1 H.11.map.006,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,"L'Illustration, N. 3171
L'Illustration, N. 3171",,,
statements,provenance,item,U7DY6oXy,,Orpheus Institute,
statements,keyword,item,KdGKqPWR,,piano cycle,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,agent,statement,2nKq5CkL,,Ethelbert Nevin,YvQmwaaW||
statements,agent,statement,9JZUardt,,L'Illustration,7tdgMgre|dtkJhYLf|
statements,agent,statement,9JZUardt,,L'Illustration,7tdgMgre|dtkJhYLf|05-12-1903
