category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,The well-tempered clavier: 48 preludes and fugues,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992792,,,
metadata,FAAM manifestation ID,id,KCA-030901733573,,,
metadata,call number,string,UM-TP-BACH-wohltem-2,,,
metadata,score format,item,ZQLNVHnN,,Polyphonic Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,eNyFmkHC,,fingering,
statements,editorial annotation,item,cbi3YyeP,,phrase analysis,
statements,editorial annotation,item,UJ57Ew5y,,musical phrasing,
statements,editorial annotation,item,HHYqWvTC,,comparative study,
statements,editorial annotation,item,kxUWNwiu,,comparison,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,48ukXYmB,,articulation,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,editorial annotation,item,93GDD9ND,,ornament,
statements,editorial annotation,item,TUdHPWU8,,alternative melody,
statements,editorial annotation,item,atGzytDR,,affect,
statements,handwritten annotation,item,cbi3YyeP,,phrase analysis,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,PprjdkHE,,vertical break,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,QHAoKPG8,,solo,
statements,keyword,item,Gx3B7DJH,,early music,
statements,keyword,item,T9uNf9Ax,,prelude,
statements,keyword,item,YLBjfZTJ,,fugue,
statements,instrumentation,item,L9szjsBt,,keyboard instrument,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,dwdaRArz,,The Well-Tempered Clavier,
statements,agent,statement,o8A78GYD,,Boosey & Hawkes,7tdgMgre||1967
statements,agent,statement,8ALmZPzx,,Béla Bartók,6UPEJgTQ||1907
statements,agent,statement,GecAsFfL,,Johann Sebastian Bach,YvQmwaaW||1722
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
