category,faam_property,type,value,base_url,label
metadata,label,string,Leopold Jansa,,
metadata,description,string,"Czech violinist, music educator and composer (1795–1875)",,
metadata,aliases,string,Leopold Jansa,,
metadata,qid,externalid,Q695079,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996178,,
statements,VIAF ID,externalid,42605931,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/108935,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Jansa,_Leopold",https://imslp.org/wiki/,
statements,date of birth,date,1795-03-23,,
statements,date of death,date,1875-01-25,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,YvQmwaaW,,composer
statements,related to,item,WiBZjkbR,,arrangement
statements,related to,item,mGvrzsgB,,salon music
statements,occupation,item,GSNsghRd,,music arranger
statements,occupation,item,5aTYuVxp,,composer
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,3zhLxJ8g,,Czech Republic
statements,nationality,item,WaVFWWCZ,,Austria-Hungary
statements,nationality,item,RM9imfPD,,Kingdom of Bohemia
statements,place of birth,item,SLUNLZXB,,
statements,place of death,item,UvT8FR5N,,Vienna
statements,instrument,item,G8tgNnWV,,violin
statements,influenced by,item,jxaMCSNZ,,
statements,influenced by,item,KWARMZ2q,,
