category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Le capitaine Henriot,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992447,,,
metadata,FAAM manifestation ID,id,KCA-030901603982,,,
metadata,call number,string,MM-ZL-GEVAE-capitai-1,,,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,KxvTqqX5,,Manuscript sketch,
statements,handwritten annotation,item,AB4X4hGP,,translation,
statements,handwritten annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,gaLrAUbu,,deletion,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,related item,item,FBtGk4Pp,,Le capitaine Henriot Duetto,
statements,keyword,item,7AXGCpck,,opera,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,musical work,item,gZT3Zyza,,Le Capitaine Henriot,
statements,agent,statement,bDTxxMMK,,François-Auguste Gevaert,YvQmwaaW||
