category,faam_property,type,value,label,qualifiers
metadata,label,string,Alborada del gracioso,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992698,,
metadata,FAAM manifestation ID,id,KCA-030903088141,,
metadata,call number,string,MM-TP-RAVEL-alborad-1,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1906,,
statements,editorial annotation,item,J6ERsasy,metronome mark,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,editorial annotation,item,WtvibJFF,accent,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,
statements,handwritten annotation,item,3ts8CrNB,musical phrasing,
statements,handwritten annotation,item,XutP4SZN,chronometry,
statements,handwritten annotation,item,6cyBEJLr,fingering,
statements,handwritten annotation,item,WtvibJFF,accent,
statements,handwritten annotation,item,9dz9ydpz,legato,
statements,handwritten annotation,item,Di2mC26w,engage pedal,
statements,handwritten annotation,item,NFazQXR2,release pedal,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,jvhZafsd,piano cycle,
statements,keyword,item,KWVSVF8L,exoticism,
statements,keyword,item,5FVVuRXN,music of Spain,
statements,keyword,item,4ZvdnZdj,programme music,
statements,instrumentation,item,GoXpNrsh,piano,
statements,musical work,item,KnB9RnMS,Miroirs,
statements,agent,statement,CjaU562n,Maurice Ravel,fkHJwpoD||
statements,agent,statement,CT372LTH,Marinus de Jong,GoiPpGap||
statements,agent,statement,KMz2RbGQ,Eugène Demets,GBgJfRbK|GDeKaNeC|1906
statements,role,item,fkHJwpoD,composer,
statements,role,item,GoiPpGap,performing artist,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
