category,faam_property,type,value,base_url,label
metadata,label,string,Georg Goltermann,,
metadata,description,string,"German cellist, conductor, and composer (1824–1898)",,
metadata,aliases,string,Georg Eduard Goltermann,,
metadata,aliases,string,Georg Goltermann,,
metadata,qid,externalid,Q76104,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996004,,
statements,VIAF ID,externalid,7583766,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/76991,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Goltermann,_Georg",https://imslp.org/wiki/,
statements,date of birth,date,1824-08-19,,
statements,date of death,date,1898-12-29,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,TDF2knmi,,conductor
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,JJEmNCK7,,cellist
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,WN5PAeAx,,Kingdom of Prussia
statements,place of birth,item,52tHQZy7,,Hannover
statements,place of death,item,RiB7qUPm,,Frankfurt
statements,instrument,item,2nFJpnZ8,,cello
statements,influenced by,item,RGdExgFa,,
statements,influenced by,item,YrXoha7y,,
