category,faam_property,type,value,label,qualifiers
metadata,label,string,Manon : opéra de J. Massenet: grande mosaïque en 2 parties,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992326,,
metadata,FAAM manifestation ID,id,KCA-030904722326,,
metadata,call number,string,MM-OO-TAVAN-manon-19,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,hxYumS2J,opera,
statements,keyword,item,MaWnCnVw,arrangement,
statements,instrumentation,item,g7hgtzmM,orchestra,
statements,musical work,item,BMxhdpSF,Manon,
statements,agent,statement,empRKo39,Émile Tavan,fkHJwpoD||
statements,agent,statement,EzxGVoaq,Jules Massenet,fkHJwpoD||
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
