category,faam_property,type,value,label,qualifiers
metadata,label,string,Méthode élémentaire de chant. pour voix de Baryton ou Basse,,
metadata,description,string,,,
metadata,nodegoat_id,id,16005447,,
metadata,FAAM manifestation ID,id,ORP-20143701p14,,
metadata,call number,string,KTS1 H.11.map.005,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,provenance,item,TrYWxDhL,Orpheus Institute,
statements,keyword,item,9farY66Z,music education,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,joguPKfw,Louis Bordèse,fkHJwpoD||
statements,role,item,fkHJwpoD,composer,
