category,faam_property,type,value,base_url,label
metadata,label,string,Henri Durieux,,
metadata,label,string,Henri Durieux,,
metadata,description,string,Belgian composer (1878-1955),,
metadata,id,id,NVdqLhXj,,
metadata,nodegoat_id,id,16005624,,
metadata,aliases,string,H. Durieux,,
metadata,aliases,string,Henri Durieux,,
metadata,qid,externalid,Q132575721,http://wwww.wikidata.org/entity/,
statements,date of birth,date,1878-00-00,,
statements,date of death,date,1955-00-00,,
statements,instance of,item,ZwquHrbe,,human
statements,role,item,fkHJwpoD,,composer
statements,related to,item,jTMjFsDj,,Cecilian Movement
statements,related to,item,7U54uqaV,,period composition
statements,related to,item,FSduWvy5,,early music
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,QbfXawnE,,Belgium
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
