category,faam_property,type,value,label,qualifiers
metadata,label,string,"Faust, Opéra en 5 Actes, de Ch. Gounod",,
metadata,description,string,,,
metadata,nodegoat_id,id,16005367,,
metadata,FAAM manifestation ID,id,ORP-20143703p8,,
metadata,call number,string,KTS1 H.11.map.003,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,provenance,item,TrYWxDhL,Orpheus Institute,
statements,keyword,item,hxYumS2J,opera,
statements,keyword,item,MaWnCnVw,arrangement,
statements,keyword,item,M9HRWrxt,reduction,
statements,instrumentation,item,RXg4snEH,organ,
statements,musical work,item,UxDTZZko,Faust,
statements,agent,statement,NQFNyep8,Eugène Ketterer,45qo3Fj3||
statements,agent,statement,GEhf9UaA,Éditions Choudens,GBgJfRbK|GDeKaNeC|
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,agent,statement,VndR6uKx,Auguste Durand,45qo3Fj3||
statements,agent,statement,ZLvyAzgk,Charles Gounod,fkHJwpoD||
statements,role,item,45qo3Fj3,music editor,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GoiPpGap,performing artist,
statements,role,item,45qo3Fj3,music editor,
statements,role,item,fkHJwpoD,composer,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
