category,faam_property,type,value,label,qualifiers
metadata,label,string,François Couperin: Musik für cembalo,,
metadata,description,string,,,
metadata,nodegoat_id,id,16004378,,
metadata,FAAM manifestation ID,id,KCA-VU15216,,
metadata,call number,string,VU,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,sections,html,"<ul>
<li> Première Courante </li>
<li> La Nanette </li>
<li> La Voluptueuse </li>
<li> Fureurs Bachiques</li>
<li> Les Moissonneurs </li>
<li> Les Baricades Mistérieuses </li>
<li> Le Moucheron </li>
<li> Le Fileuse </li>
<li> Le Couperin</li>
</ul>",,
statements,date,date,1933,,
statements,date,date,07-1932,,
statements,editorial annotation,item,VMA2AmEN,performance practice,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,FSduWvy5,early music,
statements,instrumentation,item,YmTjo9Ww,harpsichord,
statements,agent,statement,Z5NoBG6x,François Couperin,fkHJwpoD||
statements,agent,statement,NRww8qLc,Nagels Verlag,GBgJfRbK|bQrMhWj5|1933
statements,agent,statement,MPkByrSx,Otto Vrieslander,45qo3Fj3|WqN8iKDp|07-1932
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,45qo3Fj3,music editor,
statements,place,item,bQrMhWj5,Hannover,
statements,place,item,WqN8iKDp,Solduno,
