category,faam_property,type,value,base_url,label
metadata,label,string,Carl Merseburger,,
metadata,label,string,Carl Merseburger,,
metadata,description,string,"German musicologist, music writer and music publisher",,
metadata,id,id,DobPXUjS,,
metadata,nodegoat_id,id,16002792,,
metadata,aliases,string,Carl Wilhelm Merseburger,,
metadata,aliases,string,Paul Frank,,
metadata,aliases,string,Carl Merseburger,,
metadata,qid,externalid,Q55676405,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,13306791,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30080595,https://rism.online/,
statements,date of birth,date,1816-05-12,,
statements,date of death,date,1885-05-18,,
statements,instance of,item,ZwquHrbe,,human
statements,role,item,GBgJfRbK,,publishing company
statements,related to,item,FSduWvy5,,early music
statements,occupation,item,YYyZX3aY,,musicologist
statements,occupation,item,9joWzZuU,,opera composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,oDvJJJ7G,,Germany
statements,nationality,item,EjofKZsr,,Kingdom of Saxony
statements,nationality,item,6pWweWjP,,German Reich
statements,place of birth,item,GKcJxAtt,,Leipzig
statements,place of death,item,GKcJxAtt,,Leipzig
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
