category,faam_property,type,value,label,qualifiers
metadata,label,string,Hoogere techniek van den zang: paedagogische leidraad,,
metadata,description,string,,,
metadata,nodegoat_id,id,16004301,,
metadata,FAAM manifestation ID,id,KCA-030902413456,,
metadata,call number,string,MM-FO-VANZA-hoogere-1,,
metadata,score format,item,ifXZogMQ,Music Treatise,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,X6bVrZbx,diagram,
statements,editorial annotation,item,VMA2AmEN,performance practice,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,Vm5DPnGE,vocal pedagogy,
statements,keyword,item,9farY66Z,music education,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,kzaxQhbG,Cornélie van Zanten,fkHJwpoD||
statements,role,item,fkHJwpoD,composer,
