category,faam_property,type,value,base_url,label
metadata,label,string,Louis Adam,,
metadata,description,string,French composer,,
metadata,id,id,DrKGPaTi,,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q1349517,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,61812088,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/727,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Adam,_Louis",https://imslp.org/wiki/,
statements,date of birth,date,1758-12-03,,
statements,date of death,date,1848-04-08,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,RHfvaKqY,,pianist
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,6XD3homi,,music educator
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,Eqo9Fq2n,,France
statements,place of birth,item,MohhcFTe,,Muttersholtz
statements,place of death,item,NTVdRo4W,,Paris
statements,instrument,item,GoXpNrsh,,piano
statements,influenced by,item,ZaCAV9bn,,Jean-Frédéric Edelmann
statements,employer,item,NA5EnjbE,,Conservatoire de Paris
resources,image,image,Louis_Adam.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
