category,faam_property,type,value,base_url,label
metadata,label,string,Franz Espagne,,
metadata,description,string,German musicologist,,
metadata,aliases,string,Franz Espagne,,
metadata,qid,externalid,Q20001764,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15996146,,
statements,VIAF ID,externalid,17977499,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/57976,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Espagne,_Franz",https://imslp.org/wiki/,
statements,date of birth,date,1828-04-21,,
statements,date of death,date,1878-05-24,,
statements,instance of,item,aJeJBesD,,human
statements,role,item,6UPEJgTQ,,editor
statements,related to,item,Gx3B7DJH,,early music
statements,related to,item,ZMpsLcpT,,Cecilian Movement
statements,occupation,item,49CMncTw,,musicologist
statements,sex or gender,item,ku2dT5kg,,male
statements,place of birth,item,iS4kQz4H,,
