category,faam_property,type,value,label,qualifiers
metadata,label,string,"Mes Adieux, Mache Militaire",,
metadata,description,string,,,
metadata,nodegoat_id,id,16005373,,
metadata,FAAM manifestation ID,id,ORP-20143703p14,,
metadata,call number,string,KTS1 H.11.map.003,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,handwritten annotation,item,5fpte3tE,vertical break,
statements,provenance,item,TrYWxDhL,Orpheus Institute,
statements,keyword,item,hDjDJrVY,march,
statements,instrumentation,item,8dmpbmcx,keyboard four hands,
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,agent,statement,BkX9pctu,Jean Baptiste Katto,GBgJfRbK|9k2MygHr|
statements,agent,statement,gzT9eGcP,Jean Beÿens,fkHJwpoD||
statements,role,item,GoiPpGap,performing artist,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,fkHJwpoD,composer,
statements,place,item,9k2MygHr,City of Brussels,
