category,faam_property,type,value,label,qualifiers
metadata,label,string,Missa ave Maria: ad duas voces aequales organo comitante,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992272,,
metadata,FAAM manifestation ID,id,KCA-030902404505,,
metadata,call number,string,MM-KM-DEJON-avemari-1,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1916,,
statements,handwritten annotation,item,XutP4SZN,chronometry,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,handwritten annotation,item,eviEKifd,dynamic,
statements,handwritten annotation,item,Pcc4PpDc,alternative lyrics,
statements,handwritten annotation,item,4PAdXGNC,alternative melody,
statements,handwritten annotation,item,bsgSL8K5,Rehearsal letter,
statements,handwritten annotation,item,WuWcWk4u,ritenuto,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,FSduWvy5,early music,
statements,keyword,item,MW5L3Qft,Gregorian chant,
statements,keyword,item,oQTyk8An,mass,
statements,instrumentation,item,KJkThvsq,voice,
statements,agent,statement,CT372LTH,Marinus de Jong,fkHJwpoD||1916
statements,role,item,fkHJwpoD,composer,
