category,faam_property,type,value,base_url,label
metadata,label,string,Giammateo Asola,,
metadata,label,string,Giammateo Asola,,
metadata,description,string,Italian composer,,
metadata,id,id,4RLsuhXy,,
metadata,nodegoat_id,id,15996211,,
metadata,aliases,string,Giovanni Matteo Asola,,
metadata,aliases,string,Giammateo Asola,,
metadata,qid,externalid,Q711758,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,100249909,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Asola,_Giammateo",https://imslp.org/wiki/,
statements,date of birth,date,1524-01-01,,
statements,date of death,date,1609-10-01,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,L7bRkYff,,chapelmaster
statements,occupation,item,oS82XWzx,,chaplain
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,7L3SCe2M,,Republic of Venice
statements,place of birth,item,bzwH2j9G,,Verona
statements,place of death,item,MDWRhZ8K,,Venice
statements,influenced by,item,dfVtGZ3t,,Vincenzo Ruffo
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
