category,faam_property,type,value,base_url,label
metadata,label,string,Friedrich Burgmüller,,
metadata,label,string,Friedrich Burgmüller,,
metadata,description,string,German composer (1806–1874),,
metadata,nodegoat_id,id,16002619,,
metadata,aliases,string,Johann Friedrich Franz Burgmüller,,
metadata,aliases,string,Friedrich Burgmüller,,
metadata,qid,externalid,Q62075,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,275325,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/117709,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Burgmüller,_Friedrich",https://imslp.org/wiki/,
statements,date of birth,date,1806-12-04,,
statements,date of death,date,1874-02-13,,
statements,instance of,item,ZwquHrbe,,human
statements,role,item,fkHJwpoD,,composer
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,RHfvaKqY,,pianist
statements,occupation,item,6XD3homi,,music educator
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,oDvJJJ7G,,Germany
statements,nationality,item,krnWa7Sb,,Kingdom of Bavaria
statements,nationality,item,Eqo9Fq2n,,France
statements,place of birth,item,QzrXGqBY,,Regensburg
statements,place of death,item,RgKJJk5H,,Fontainebleau
statements,instrument,item,GoXpNrsh,,piano
