category,faam_property,type,value,base_url,label
metadata,label,string,Francesco Gasparini,,
metadata,description,string,Italian composer and teacher (1668-1727),,
metadata,aliases,string,Francesco Gasparini,,
metadata,qid,externalid,Q446955,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15995821,,
statements,VIAF ID,externalid,89103259,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30001237,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Gasparini,_Francesco",https://imslp.org/wiki/,
statements,date of birth,date,1668-03-19,,
statements,date of death,date,1727-02-22,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,TDF2knmi,,conductor
statements,occupation,item,49CMncTw,,musicologist
statements,occupation,item,HkbL2euD,,music theorist
statements,occupation,item,FicTBGBH,,music director
statements,sex or gender,item,ku2dT5kg,,male
statements,place of birth,item,n2ovPFtr,,
statements,place of death,item,D7zj8y2m,,
statements,instrument,item,8cygiHEB,,organ
statements,influenced by,item,ZqXui2DM,,
statements,influenced by,item,kGtx9MnB,,Antonio Lotti
statements,influenced by,item,MzcdPdoK,,
statements,influenced by,item,QyGsVBr2,,Arcangelo Corelli
