category,faam_property,type,value,label,qualifiers
metadata,label,string,"Popular pieces : from the works of old French composers / selected, arranged for the pianoforte and revised by E. Pauer.",,
metadata,description,string,,,
metadata,nodegoat_id,id,16005048,,
metadata,FAAM manifestation ID,id,SML-18839,,
metadata,call number,string,M21 .P32,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,,,
statements,editorial annotation,item,CPJ2a2C2,articulation,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,editorial annotation,item,ULbwT6u4,dolce,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,J6ERsasy,metronome mark,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,e9t5BdLA,decrescendo,
statements,editorial annotation,item,iWuVLJam,rallentando,
statements,editorial annotation,item,WtvibJFF,accent,
statements,editorial annotation,item,27q2kct9,leggiero,
statements,provenance,item,GTTB7Xre,Sibley Music Library,
statements,related item,item,GL6cdbbi,"Old English composers for the virginals & harpsichord : a collection of preludes, galliards, pavanes, grounds, chaconnes, suites, overtures, sonatas, etc. selected from the works of / William Byrde, John Bull, Orlando Gibbons, John Blow, Henry Purcell and Thomas Augustine Arne ; revised & edited by E. Pauer ; with biographical notices by W. A. Barrett.",
statements,keyword,item,FSduWvy5,early music,
statements,keyword,item,MaWnCnVw,arrangement,
statements,instrumentation,item,GoXpNrsh,piano,
statements,instrumentation,item,8REteAN5,keyboard instrument,
statements,agent,statement,AXdy8YbX,Ernst Pauer,45qo3Fj3||
statements,agent,statement,igARNUFw,André Grétry,fkHJwpoD||
statements,agent,statement,9bPsZW9o,François Joseph Gossec,fkHJwpoD||
statements,agent,statement,FimCssKK,Jean-Jacques Rousseau,fkHJwpoD||
statements,agent,statement,NTqtYmnQ,Jean-Philippe Rameau,fkHJwpoD||
statements,agent,statement,RrLB9o6R,Jean-Joseph Mouret,fkHJwpoD||
statements,agent,statement,Z7ANhCGa,André Cardinal Destouches,fkHJwpoD||
statements,agent,statement,Z5NoBG6x,François Couperin,fkHJwpoD||
statements,agent,statement,XWyCxo46,Michel Pignolet de Montéclair,fkHJwpoD||
statements,agent,statement,VnpRkbJL,Henri Desmarets,fkHJwpoD||
statements,agent,statement,cfjvBLvn,Jean-Féry Rebel,fkHJwpoD||
statements,agent,statement,AAfzVCYS,André Campra,fkHJwpoD||
statements,agent,statement,Y92jDuyZ,Michel Richard Delalande,fkHJwpoD||
statements,agent,statement,2Myfzcub,Jean-Baptiste Lully,fkHJwpoD||
statements,agent,statement,VjBDvhx8,Augener & Co.,GBgJfRbK|bsTArmEN|
statements,role,item,45qo3Fj3,music editor,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,bsTArmEN,London,
statements,place,item,,,
