category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,CAVATINE voor trombone met begeleiding van piano,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992641,,,
metadata,FAAM manifestation ID,id,KCG-000341817,,,
metadata,call number,string,A1795,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,handwritten annotation,item,aAsRZoVk,,breath mark,
statements,handwritten annotation,item,DawBtzdU,,solmization,
statements,handwritten annotation,item,6fQyHcwz,,accent,
statements,handwritten annotation,item,7XBG3iZJ,,legato,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,handwritten annotation,item,UJ57Ew5y,,musical phrasing,
statements,handwritten annotation,item,JwqBvu9Z,,fermata,
statements,handwritten annotation,item,m9rNaSAR,,rallentando,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,keyword,item,UM7y2NCo,,chamber music,
statements,keyword,item,gfddVJBS,,cavatina,
statements,instrumentation,item,WfkJpufF,,trombone,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,Di7eaYCh,,"Cavatine, Op.47",
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||1871
statements,agent,statement,GwFJioXD,,Jules Demersseman,YvQmwaaW||
