category,faam_property,type,value,label,qualifiers
metadata,label,string,Alladin en de wonderlamp,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992802,,
metadata,FAAM manifestation ID,id,KCA-030904190086,,
metadata,call number,string,MM-CEBED-VERBE-alladin-5,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,THYV2oLw,Manuscript sketch,
statements,date,date,1944,,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,handwritten annotation,item,eviEKifd,dynamic,
statements,handwritten annotation,item,Rfoj9dh4,Instrument Cue,
statements,handwritten annotation,item,gSHSbZQr,instrument call,
statements,handwritten annotation,item,B7WuhvkL,fermata,
statements,handwritten annotation,item,WT9AcUBt,tempo,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,4ZvdnZdj,programme music,
statements,keyword,item,hbMxMKgv,One Thousand and One Nights,
statements,keyword,item,M6r7boi8,fantasy,
statements,keyword,item,2sPuHkws,Aladdin and the Wonderful Lamp,
statements,keyword,item,6kwYh3HH,chamber music,
statements,instrumentation,item,MV3uErvy,flute,
statements,instrumentation,item,MFQUhgoe,oboe,
statements,instrumentation,item,VZE4bgeN,violin,
statements,instrumentation,item,4oyT6BBG,cello,
statements,instrumentation,item,GoXpNrsh,piano,
statements,agent,statement,EtZqfGE5,August Verbesselt,fkHJwpoD||1944
statements,agent,statement,3NyookEG,Anonymous,GoiPpGap||
statements,role,item,fkHJwpoD,composer,
statements,role,item,GoiPpGap,performing artist,
