category,faam_property,type,value,base_url,label
metadata,label,string,Henri Herz,,
metadata,description,string,Austrian musician (1803–1888),,
metadata,aliases,string,Heinrich Herz,,
metadata,aliases,string,Henri Herz,,
metadata,qid,externalid,Q572547,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15995909,,
statements,VIAF ID,externalid,54319969,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30005973,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Herz,_Henri",https://imslp.org/wiki/,
statements,date of birth,date,1803-01-06,,
statements,date of death,date,1888-01-05,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,T6nAVeGM,,pianist
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,KMRvA4zW,,piano maker
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,bXZtPe5G,,Holy Roman Empire
statements,nationality,item,BJqUa5Kf,,France
statements,place of birth,item,UvT8FR5N,,Vienna
statements,place of death,item,dtkJhYLf,,Paris
statements,instrument,item,PyGNLcfw,,piano
statements,influenced by,item,ZJUGoDLC,,
statements,influenced by,item,mPUAVYf2,,Louis-Barthélémy Pradher
statements,influenced by,item,SgJFWhdM,,Anton Reicha
statements,educated at,item,mNynReve,,Conservatoire de Paris
statements,employer,item,mNynReve,,Conservatoire de Paris
