category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Souvenirs Dramatiques : Arrangés en Trios pour Piano, Flûte et Violoncelle : 4e Don Jaun : Op. 86",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16003985,,,
metadata,FAAM manifestation ID,id,KCG-000359822,,,
metadata,call number,string,DS-4874,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,sections,html,"<ul>
<li> N.1 </li>
<li> N.2 </li> 
<li> N.3 </li>
<li> N.4 </li>
<li> N.5 </li>
</ul>",,,
statements,editorial annotation,item,EqtAuzbH,,metronome mark,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,7WfWytMV,,ritenuto,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,9tkKrhbM,,dolce,
statements,editorial annotation,item,c2dmjbDM,,tacet,
statements,editorial annotation,item,kxAqh9HR,,tempo primo,
statements,editorial annotation,item,nTx2RkTQ,,trill,
statements,editorial annotation,item,93GDD9ND,,ornament,
statements,editorial annotation,item,DT4vQExr,,pizzicato,
statements,editorial annotation,item,TK9UAG2p,,arco,
statements,editorial annotation,item,D6RjeTWv,,musical expression,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,LQE77nqs,,release pedal,
statements,editorial annotation,item,iyfjpyT2,,octave sign,
statements,provenance,item,7jH33jwQ,,Library Royal Conservatoire Ghent,
statements,related item,item,PyGNLcfw,,piano,
statements,related item,item,AdNoqEfD,,flute,
statements,related item,item,G8tgNnWV,,violin,
statements,related item,item,2nFJpnZ8,,cello,
statements,related item,item,i6ZUL4z4,,double bass,
statements,keyword,item,mGvrzsgB,,salon music,
statements,keyword,item,7AXGCpck,,opera,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,instrumentation,item,G8tgNnWV,,violin,
statements,instrumentation,item,AdNoqEfD,,flute,
statements,instrumentation,item,2nFJpnZ8,,cello,
statements,instrumentation,item,i6ZUL4z4,,double bass,
statements,musical work,item,SW6dnY4F,,Don Giovanni,
statements,musical work,item,YDUFYBeT,,"Souvenirs Dramatiques, Op. 86",
statements,agent,statement,X8CowJzi,,Schott Music,7tdgMgre|4g8XzGFP|
statements,agent,statement,JmsQ8D5i,,Benoît-Constat Fauconier,YvQmwaaW||
statements,agent,statement,LLpPqfa8,,Wolfgang Amadeus Mozart,YvQmwaaW||
statements,agent,statement,SfdhwsSz,,Charles Auguste de Bériot,YvQmwaaW||
statements,agent,statement,6RuEaDAJ,,Louis Dorus,YvQmwaaW||
