category,faam_property,type,value,label,qualifiers
metadata,label,string,Missa Hodie Christus natus est : octo vocibus concinenda,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992776,,
metadata,FAAM manifestation ID,id,BSB-991078130809707356,,
metadata,call number,string,4 Mus.pr. 864,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1871,,
statements,editorial annotation,item,ZGMagNYo,transposition,
statements,editorial annotation,item,F9XSfSvU,Musica ficta,
statements,editorial annotation,item,aCRY7SgN,accidental,
statements,editorial annotation,item,J6ERsasy,metronome mark,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,WtvibJFF,accent,
statements,editorial annotation,item,UDva945b,crescendo,
statements,editorial annotation,item,e9t5BdLA,decrescendo,
statements,editorial annotation,item,RePdmToB,breath mark,
statements,editorial annotation,item,c5cZmF37,decrescendo,
statements,editorial annotation,item,Skma2JzR,accelerando,
statements,editorial annotation,item,AeKhRWCB,tempo primo,
statements,editorial annotation,item,byLEfakR,marcato,
statements,editorial annotation,item,SnxsnGvi,deletion,
statements,editorial annotation,item,K9MgTT3J,cut,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,handwritten annotation,item,aCRY7SgN,accidental,
statements,handwritten annotation,item,4PAdXGNC,alternative melody,
statements,provenance,item,FDCuefHz,Bavarian State Library,
statements,keyword,item,FSduWvy5,early music,
statements,keyword,item,MEjPi9ot,choral music,
statements,keyword,item,jTMjFsDj,Cecilian Movement,
statements,instrumentation,item,KJkThvsq,voice,
statements,instrumentation,item,5yLc7bQJ,choir,
statements,musical work,item,koTnG7tz,Missa Hodie Christus natus est,
statements,agent,statement,hfcCTJ9G,Friedrich Pustet KG,GBgJfRbK|5kEoh4sP|1871
statements,agent,statement,3NyookEG,Anonymous,2ZAuwsSp||
statements,agent,statement,Ddx923Ut,Giovanni Pierluigi da Palestrina,fkHJwpoD||
statements,agent,statement,DnCFCwbG,Franz Xaver Witt,fkHJwpoD||
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,2ZAuwsSp,conductor,
statements,role,item,fkHJwpoD,composer,
statements,role,item,fkHJwpoD,composer,
statements,place,item,5kEoh4sP,Regensburg,
