category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Concert aria : kerstnacht = Air de concert : nuit de Noël,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,15992308,,,
metadata,FAAM manifestation ID,id,KCA-030902594008,,,
metadata,call number,string,MM-MS-WAMBA-kerstna-1,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,KxvTqqX5,,Manuscript sketch,
statements,editorial annotation,item,gb6MiJbD,,ink stamp,
statements,handwritten annotation,item,EqtAuzbH,,metronome mark,
statements,handwritten annotation,item,SRaiiKJr,,decrescendo,
statements,handwritten annotation,item,H9peVKU2,,Rehearsal letter,
statements,handwritten annotation,item,mkCY9LDD,,tempo,
statements,handwritten annotation,item,b3QcSGeL,,leggiero,
statements,handwritten annotation,item,7XBG3iZJ,,legato,
statements,handwritten annotation,item,48ukXYmB,,articulation,
statements,handwritten annotation,item,8N6k5W5i,,accidental,
statements,handwritten annotation,item,D6RjeTWv,,musical expression,
statements,handwritten annotation,item,QeqFpJLJ,,underline,
statements,provenance,item,2C9Fy8H6,,Heritage Library Royal Conservatoire Antwerp,
statements,keyword,item,QsjMFntL,,Christmas music,
statements,keyword,item,QELJUJBf,,church cantata,
statements,keyword,item,4tQBaATq,,symphonic music,
statements,keyword,item,Rac3trHJ,,Concert aria,
statements,instrumentation,item,fTDkNCW3,,orchestra,
statements,instrumentation,item,TicDHwYM,,soprano,
statements,agent,statement,AedSA8fV,,Émile Wambach,AcFWzeQH|96rVh94r|1906
statements,agent,statement,AedSA8fV,,Émile Wambach,YvQmwaaW||
