category,faam_property,type,value,label,qualifiers
metadata,label,string,"Symphony No. 2, Movement IV",,
metadata,description,string,,,
metadata,nodegoat_id,id,16002389,,
metadata,FAAM manifestation ID,id,WML-768215,,
metadata,call number,string,uu_mckay_asc,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,handwritten annotation,item,3zoajAt8,rest measure count,
statements,handwritten annotation,item,JnGFsz6r,pointer,
statements,handwritten annotation,item,bZxRjBKt,brackets,
statements,handwritten annotation,item,5fpte3tE,vertical break,
statements,handwritten annotation,item,B6QDYYs9,tactus subdivision,
statements,handwritten annotation,item,Wpq9sxzm,solmization,
statements,handwritten annotation,item,gSHSbZQr,instrument call,
statements,handwritten annotation,item,8Ki8U5U4,underline,
statements,handwritten annotation,item,YWfofDz3,bounding,
statements,handwritten annotation,item,RePdmToB,breath mark,
statements,handwritten annotation,item,kmMxdth8,bar number,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,handwritten annotation,item,F4ZEniBQ,clef,
statements,provenance,item,3xcm7SKP,J. Willard Marriott Library,
statements,keyword,item,mgrwHwTj,symphony,
statements,instrumentation,item,g7hgtzmM,orchestra,
statements,musical work,item,ne3pa52m,Symphony No. 2,
statements,agent,statement,DMmrDj7M,Gustav Mahler,fkHJwpoD||
statements,agent,statement,BFrbSzjH,Maurice Abravanel,2ZAuwsSp||
statements,agent,statement,3GuXLQzZ,Universal Music Publishing Group,GBgJfRbK||
statements,role,item,fkHJwpoD,composer,
statements,role,item,2ZAuwsSp,conductor,
statements,role,item,GBgJfRbK,publishing company,
