category,faam_property,type,value,base_url,label
metadata,label,string,Mátyás Seiber,,
metadata,description,string,British-Hungarian composer (1905–1960),,
metadata,id,id,GQV7k7JN,,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q214123,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,64273328,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Seiber,_Mátyás",https://imslp.org/wiki/,
statements,date of birth,date,1905-05-04,,
statements,date of death,date,1960-09-24,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,6XD3homi,,music educator
statements,occupation,item,ZX7Jzf9y,,university teacher
statements,occupation,item,dg4VBYfA,,cellist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,nXdVQz6m,,Hungary
statements,nationality,item,MGBpLC55,,United Kingdom
statements,place of birth,item,jRhzWGcf,,Budapest
statements,place of death,item,8CZrvEFn,,Cape Town
statements,instrument,item,4oyT6BBG,,cello
statements,educated at,item,8sZeyZjb,,Franz Liszt Academy of Music
resources,image,image,Mátyás_Seiber.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
