category,faam_property,type,value,label,qualifiers
metadata,label,string,"25. | Concerto | Violino conc., 2 Violini, Viola, e Basso | Del Sig. Vivaldi",,
metadata,description,string,,,
metadata,nodegoat_id,id,15992723,,
metadata,FAAM manifestation ID,id,CBM-TORRMsA63,,
metadata,call number,string,TORR. Ms.A.63,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,THYV2oLw,Manuscript sketch,
statements,handwritten annotation,item,FhoqCrfh,realization of figured bass,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,handwritten annotation,item,J6ERsasy,metronome mark,
statements,handwritten annotation,item,bsgSL8K5,Rehearsal letter,
statements,handwritten annotation,item,eviEKifd,dynamic,
statements,handwritten annotation,item,HXG9NWiG,bowing,
statements,handwritten annotation,item,3Vvybq56,affect,
statements,handwritten annotation,item,fPsPgkcQ,cantabile,
statements,provenance,item,UXcrTKij,Biblioteca del Conservatorio Benedetto Marcello,
statements,keyword,item,65rhe5Po,concerto,
statements,keyword,item,FSduWvy5,early music,
statements,keyword,item,MaWnCnVw,arrangement,
statements,instrumentation,item,VZE4bgeN,violin,
statements,instrumentation,item,WsKgSBQG,viola,
statements,instrumentation,item,3Sa6bp7X,continuo group,
statements,musical work,item,ZcQNfQpY,Violin concerto in G major (RV 314),
statements,agent,statement,Key74Nv2,Antonio Vivaldi,fkHJwpoD||
statements,agent,statement,M2b4HvjF,Fausto Torrefranca,45qo3Fj3||
statements,role,item,fkHJwpoD,composer,
statements,role,item,45qo3Fj3,music editor,
