category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,"Concerte für Waldhorn: mit Begleitung d. Orchesters. 2: No. 2, Op. 105: Es-Dur",,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005038,,,
metadata,FAAM manifestation ID,id,BSB-991072273939707356,,,
metadata,call number,string,4 Mus.pr. 2017.485,,,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,GpNEm7nw,,engage pedal,
statements,editorial annotation,item,LQE77nqs,,release pedal,
statements,editorial annotation,item,E4rhHet3,,instrument call,
statements,editorial annotation,item,eNyFmkHC,,fingering,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,handwritten annotation,item,H9peVKU2,,Rehearsal letter,
statements,handwritten annotation,item,NRsZG792,,bounding,
statements,handwritten annotation,item,2qoBxv5j,,performance practice,
statements,handwritten annotation,item,kxAqh9HR,,tempo primo,
statements,handwritten annotation,item,SRaiiKJr,,decrescendo,
statements,handwritten annotation,item,HKyA3Qzz,,dynamic,
statements,provenance,item,KkB2M6Gx,,Bavarian State Library,
statements,keyword,item,Mr4ByBuL,,wind music,
statements,keyword,item,X8NxipyB,,concerto,
statements,keyword,item,LmDaVvmF,,reduction,
statements,instrumentation,item,SRXTUjuW,,horn,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,3HZTjert,,Horn Concerto No.2 K 417,
statements,agent,statement,LLpPqfa8,,Wolfgang Amadeus Mozart,YvQmwaaW||
statements,agent,statement,GBEySAxU,,Carl Reinecke,6UPEJgTQ||
statements,agent,statement,DDH7fEFM,,Anonymous,oMERLdSN||
statements,agent,statement,4HHqPg2E,,Robert Forberg,7tdgMgre|4GU7NjmQ|
