category,faam_property,type,value,label,qualifiers
metadata,label,string,Le capitaine Henriot,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992447,,
metadata,FAAM manifestation ID,id,KCA-030901603982,,
metadata,call number,string,MM-ZL-GEVAE-capitai-1,,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,THYV2oLw,Manuscript sketch,
statements,handwritten annotation,item,eHYWo9ba,translation,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,
statements,handwritten annotation,item,SnxsnGvi,deletion,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,related item,item,LLSewMGD,Le capitaine Henriot Duetto,
statements,keyword,item,hxYumS2J,opera,
statements,instrumentation,item,KJkThvsq,voice,
statements,musical work,item,6K38CLMv,Le Capitaine Henriot,
statements,agent,statement,Jhb5rrXW,François-Auguste Gevaert,fkHJwpoD||
statements,role,item,fkHJwpoD,composer,
