category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Drei Psalmlieder: für gem. 4stg. Chor zu Tonstücken von Johann Sebastian Bach gedichtet u. d. Chorgesang dargeboten,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005729,,,
metadata,FAAM manifestation ID,id,BSB-991076922529707356,,,
metadata,call number,string,4 Mus.pr. 2464#Beibd.1,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,note,html,Choral compositions inspired by J.S. Bach's keyboard music.,,,
statements,IMSLP ID,externalid,"3 Psalmlieder, Op.13 (Cornelius, Peter)",https://imslp.org/wiki/,,
statements,editorial annotation,item,mkCY9LDD,,tempo,
statements,editorial annotation,item,HKyA3Qzz,,dynamic,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,JwqBvu9Z,,fermata,
statements,provenance,item,KkB2M6Gx,,Bavarian State Library,
statements,keyword,item,Rn2iLGJr,,period composition,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,Gx3B7DJH,,early music,
statements,instrumentation,item,nJY8Xxwz,,choir,
statements,instrumentation,item,NFAxdnVA,,voice,
statements,agent,statement,UeTdWiXH,,Ernst Wilhelm Fritsch,7tdgMgre|4GU7NjmQ|1873
statements,agent,statement,GecAsFfL,,Johann Sebastian Bach,YvQmwaaW||
statements,agent,statement,mqMVaHkf,,Peter Cornelius,YvQmwaaW||
