category,faam_property,type,value,base_url,label
metadata,label,string,Józef Elsner,,
metadata,description,string,Polish composer and conductor,,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q471647,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,19945913,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30000957,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Elsner,_Józef",https://imslp.org/wiki/,
statements,date of birth,date,1769-06-01,,
statements,date of death,date,1854-04-18,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,2KT5AU2p,,conductor
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,YYyZX3aY,,musicologist
statements,occupation,item,6XD3homi,,music educator
statements,occupation,item,N3DQMCdv,,music theorist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,JBHKU6pt,,Congress Poland
statements,nationality,item,4yofzvKB,,Polish–Lithuanian Commonwealth
statements,place of birth,item,JLqc8j6m,,Grodków
statements,place of death,item,QCaqDkhb,,Warsaw
statements,instrument,item,VZE4bgeN,,violin
statements,employer,item,X8LwLGC9,,Chopin University of Music
