category,faam_property,type,value,base_url,label
metadata,label,string,Kerry Mills,,
metadata,label,string,Kerry Mills,,
metadata,description,string,American ragtime composer and music publishing executive (1869–1948),,
metadata,id,id,F24QHx9u,,
metadata,nodegoat_id,id,16005274,,
metadata,aliases,string,Frederick Allen Mills,,
metadata,aliases,string,Kerry Mills,,
metadata,qid,externalid,Q1274305,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,75882593,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30071412,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Mills,_Kerry",https://imslp.org/wiki/,
statements,date of birth,date,1869-02-01,,
statements,date of death,date,1948-12-05,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,K6gPySVi,,music publisher
statements,occupation,item,ATuDQeEo,,actor
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,LbfJnd9y,,United States
statements,place of birth,item,HNfmMJ7z,,Philadelphia
statements,place of death,item,PirQQWLf,,Hawthorne
statements,instrument,item,GoXpNrsh,,piano
statements,employer,item,GQ2i9Xfa,,University of Michigan
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
