category,faam_property,type,value,base_url,label
metadata,label,string,Walter Gerwig,,
metadata,description,string,German lutenist and composer (1899–1966),,
metadata,nodegoat_id,id,0,,
metadata,qid,externalid,Q2544456,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,26911959,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/50037484,https://rism.online/,
statements,date of birth,date,1899-11-06,,
statements,date of death,date,1966-07-09,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,PUmeYeCQ,,musician
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,QAgfD3Wn,,lutenist
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,oDvJJJ7G,,Germany
statements,place of birth,item,YRCd7KHB,,Frankfurt (Oder)
statements,instrument,item,QpERvFtu,,lute
