category,faam_property,type,value,label,qualifiers
metadata,label,string,"Le clavecin bien tempéré : pour piano, Livre I",,
metadata,description,string,,,
metadata,nodegoat_id,id,15992689,,
metadata,FAAM manifestation ID,id,KCG-000549373,,
metadata,call number,string,II 21073,,
metadata,score format,item,mrQyCLJX,Polyphonic Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,date,date,1915,,
statements,editorial annotation,item,eviEKifd,dynamic,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,
statements,editorial annotation,item,WT9AcUBt,tempo,
statements,editorial annotation,item,3Vvybq56,affect,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,musical work,item,B5MkJNa4,The Well-Tempered Clavier,
statements,agent,statement,QhRQ5LW9,Johann Sebastian Bach,fkHJwpoD||
statements,agent,statement,EF7MQTfh,Blanche Selva,45qo3Fj3||
statements,agent,statement,miDpPEFC,Maurice Senart,GBgJfRbK|GDeKaNeC|
statements,agent,statement,TYRfydcx,Éditions Durand-Salabert-Eschig,GBgJfRbK|GDeKaNeC|1915
statements,role,item,fkHJwpoD,composer,
statements,role,item,45qo3Fj3,music editor,
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
statements,place,item,GDeKaNeC,Laboratoire de Chimie des Processus Biologiques,
