category,faam_property,type,value,qualifiers,base_url
metadata,label,string,Sonates pour piano et violon / L. van Beethoven ; nouvelle édition complète par Carl Reinecke ; la partie de violon arrangée par Friedrich Hermann,,
metadata,description,string,,,
metadata,id,id,DRfYpTjb,,
metadata,nodegoat_id,id,16005040,,
metadata,FAAM manifestation ID,id,BNF-42599226w,,
metadata,call number,string,G-12512 (1),,
metadata,score complexity,item,iTQMfTAE,,
statements,date,date,,,
statements,date,date,,,
statements,editorial annotation,item,3ts8CrNB,,
statements,editorial annotation,item,6cyBEJLr,,
statements,editorial annotation,item,WtvibJFF,,
statements,editorial annotation,item,bsgSL8K5,,
statements,editorial annotation,item,DqMNcjpW,,
statements,editorial annotation,item,e9t5BdLA,,
statements,editorial annotation,item,UDva945b,,
statements,editorial annotation,item,d2uUDsVY,,
statements,provenance,item,Y7xwGJo8,,
statements,keyword,item,ZFfsPAJm,,
statements,keyword,item,E2chmtzQ,,
statements,instrumentation,item,VZE4bgeN,,
statements,instrumentation,item,GoXpNrsh,,
statements,musical work,item,Zd3XEDDq,,
statements,musical work,item,GdFisYxo,,
statements,musical work,item,a4upJD9M,,
statements,musical work,item,PthxcWGx,,
statements,agent,statement,98W5cKAM,fkHJwpoD||,
statements,agent,statement,DaCzzraM,45qo3Fj3||,
statements,agent,statement,TL4kzALQ,||,
statements,agent,statement,AWYT8jUv,||,
statements,agent,statement,3NyookEG,||,
statements,agent,statement,98W5cKAM,fkHJwpoD||,
statements,agent,statement,DaCzzraM,45qo3Fj3||,
statements,agent,statement,TL4kzALQ,||,
statements,agent,statement,AWYT8jUv,||,
statements,agent,statement,3NyookEG,||,
statements,agent,statement,98W5cKAM,fkHJwpoD||,
statements,agent,statement,DaCzzraM,45qo3Fj3||,
statements,agent,statement,TL4kzALQ,||,
statements,agent,statement,AWYT8jUv,||,
statements,agent,statement,3NyookEG,||,
statements,agent,statement,98W5cKAM,fkHJwpoD||,
statements,agent,statement,DaCzzraM,45qo3Fj3||,
statements,agent,statement,TL4kzALQ,||,
statements,agent,statement,AWYT8jUv,||,
statements,agent,statement,3NyookEG,||,
statements,agent,statement,,||,
statements,role,item,fkHJwpoD,,
statements,role,item,45qo3Fj3,,
statements,role,item,fkHJwpoD,,
statements,role,item,45qo3Fj3,,
statements,role,item,fkHJwpoD,,
statements,role,item,45qo3Fj3,,
statements,role,item,fkHJwpoD,,
statements,role,item,45qo3Fj3,,
statements,role,item,,,
statements,place,item,,,
statements,place,item,,,
resources,thumb,image,BNF-42599226w.gif,,../assets/images/thumbs/
