category,faam_property,type,value,label,qualifiers
metadata,label,string,Crois-moi! : romance,,
metadata,description,string,,,
metadata,nodegoat_id,id,15992779,,
metadata,FAAM manifestation ID,id,KCG-000356107,,
metadata,call number,string,A1461 (4),,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,NsEoE4RP,musical expression,
statements,editorial annotation,item,iWuVLJam,rallentando,
statements,editorial annotation,item,WuWcWk4u,ritenuto,
statements,editorial annotation,item,WtvibJFF,accent,
statements,editorial annotation,item,J6ERsasy,metronome mark,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,instrumentation,item,GoXpNrsh,piano,
statements,instrumentation,item,KJkThvsq,voice,
statements,musical work,item,Gr6ozwAA,Crois-moi!,
statements,agent,statement,RrbzJMEh,Henri Messemaeckers,GBgJfRbK|9k2MygHr|
statements,agent,statement,dy4LNA89,Émile Barateau,ipShXcQo||
statements,agent,statement,bDP89aJt,Francesco Masini,fkHJwpoD||
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,ipShXcQo,librettist,
statements,role,item,fkHJwpoD,composer,
statements,place,item,9k2MygHr,City of Brussels,
