category,faam_property,type,value,label,qualifiers
metadata,label,string,"Violin concerto : G major, KV 216 = Concierto para violin: sol mayor, KV 216",,
metadata,description,string,,,
metadata,nodegoat_id,id,15992339,,
metadata,FAAM manifestation ID,id,KCA-030902809604,,
metadata,call number,string,MM-SV-MOZAR-conc216-1,,
metadata,score format,item,ktjyHrtb,Full Score,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,jCuFYGDc,ink stamp,
statements,handwritten annotation,item,VMA2AmEN,performance practice,
statements,handwritten annotation,item,J6ERsasy,metronome mark,
statements,handwritten annotation,item,WT9AcUBt,tempo,
statements,handwritten annotation,item,eviEKifd,dynamic,
statements,handwritten annotation,item,4PAdXGNC,alternative melody,
statements,handwritten annotation,item,9dz9ydpz,legato,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,
statements,keyword,item,65rhe5Po,concerto,
statements,instrumentation,item,VZE4bgeN,violin,
statements,instrumentation,item,g7hgtzmM,orchestra,
statements,agent,statement,dFuet8CD,Boosey & Hawkes,GBgJfRbK|bsTArmEN|
statements,agent,statement,3NyookEG,Anonymous,2ZAuwsSp||
statements,agent,statement,8gZHuqVq,Wolfgang Amadeus Mozart,fkHJwpoD||
statements,role,item,GBgJfRbK,publishing company,
statements,role,item,2ZAuwsSp,conductor,
statements,role,item,fkHJwpoD,composer,
statements,place,item,bsTArmEN,London,
