category,faam_property,type,value,base_url,label
metadata,label,string,Max Reger,,
metadata,label,string,Max Reger,,
metadata,description,string,"German composer, pianist and conductor (1873-1916)",,
metadata,id,id,6e38Zdt6,,
metadata,nodegoat_id,id,15996022,,
metadata,aliases,string,Reger,,
metadata,aliases,string,Maximilian Reger,,
metadata,aliases,string,Johann Baptist Joseph Maximilian Reger,,
metadata,aliases,string,Max Reger,,
metadata,qid,externalid,Q57139,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,34644344,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/39452,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Reger,_Max",https://imslp.org/wiki/,
statements,date of birth,date,1873-03-19,,
statements,date of death,date,1916-05-11,,
statements,instance of,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,2KT5AU2p,,conductor
statements,occupation,item,RHfvaKqY,,pianist
statements,occupation,item,YYyZX3aY,,musicologist
statements,occupation,item,ZX7Jzf9y,,university teacher
statements,occupation,item,PGamAZRD,,organist
statements,occupation,item,6XD3homi,,music educator
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,krnWa7Sb,,Kingdom of Bavaria
statements,place of birth,item,dbPjVZtT,,Brand
statements,place of death,item,GKcJxAtt,,Leipzig
statements,instrument,item,RXg4snEH,,organ
statements,instrument,item,GoXpNrsh,,piano
statements,instrument,item,J32Mk8QV,,pipe organ
statements,influenced by,item,cCRS4yYP,,Hugo Riemann
statements,influenced by,item,MRBRpZQN,,
statements,employer,item,Gwm9ve42,,Ludwig-Maximilians-Universität München
statements,employer,item,3wN8PmuS,,University of Music and Theatre Leipzig
resources,image,image,Reger.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
