category,faam_property,type,value,base_url,label
metadata,label,string,Auguste Franchomme,,
metadata,description,string,French musician (1808-1884),,
metadata,aliases,string,Auguste-Joseph Franchomme,,
metadata,aliases,string,Auguste Franchomme,,
metadata,qid,externalid,Q517132,http://wwww.wikidata.org/entity/,
metadata,nodegoat_id,id,15995924,,
statements,VIAF ID,externalid,17415019,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/69970,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Franchomme,_Auguste",https://imslp.org/wiki/,
statements,date of birth,date,1808-04-10,,
statements,date of death,date,1884-01-21,,
statements,instance of,item,aJeJBesD,,human
statements,occupation,item,5aTYuVxp,,composer
statements,occupation,item,JJEmNCK7,,cellist
statements,sex or gender,item,ku2dT5kg,,male
statements,nationality,item,BJqUa5Kf,,France
statements,place of birth,item,MUfNyTFg,,
statements,place of death,item,dtkJhYLf,,Paris
statements,instrument,item,2nFJpnZ8,,cello
statements,influenced by,item,fc4uvVCJ,,
statements,influenced by,item,QtRFtCzQ,,
statements,influenced by,item,TuQsEjAR,,
statements,educated at,item,mNynReve,,Conservatoire de Paris
statements,employer,item,mNynReve,,Conservatoire de Paris
