category,faam_property,type,value,base_url,label
metadata,label,string,Maurice Schlesinger,,
metadata,label,string,Maurice Schlesinger,,
metadata,description,string,German music publisher (1798–1871),,
metadata,nodegoat_id,id,16004026,,
metadata,aliases,string,Moritz Adolf Schlesinger,,
metadata,aliases,string,Maurice Schlesinger,,
metadata,qid,externalid,Q70457,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,66730515,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/133509,https://rism.online/,
statements,date of birth,date,1798-10-30,,
statements,date of death,date,1871-02-25,,
statements,instance of,item,ZwquHrbe,,human
statements,instance of,item,2fXfbLCV,,music publishing company
statements,role,item,GBgJfRbK,,publishing company
statements,related to,item,FSduWvy5,,early music
statements,occupation,item,9joWzZuU,,opera composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,oDvJJJ7G,,Germany
statements,nationality,item,YUq8HaDb,,Kingdom of Prussia
statements,place of birth,item,Km6ATdgQ,,Berlin
statements,place of death,item,LbQkoCtF,,Baden-Baden
