category,faam_property,type,value,label,qualifiers
metadata,label,string,"Trois Trios : d'une Difficulté Progressive pour le Violoncelle, Viola et Violoncelle : Oeuv. 38",,
metadata,description,string,,,
metadata,nodegoat_id,id,15992610,,
metadata,FAAM manifestation ID,id,KCG-000735370,,
metadata,call number,string,DS-1185,,
metadata,score format,item,g5WgfTuF,Parts,
metadata,score complexity,item,iTQMfTAE,Mechanical print,
statements,editorial annotation,item,6cyBEJLr,fingering,
statements,editorial annotation,item,CPJ2a2C2,articulation,
statements,editorial annotation,item,euCa8A2S,string,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,
statements,keyword,item,6kwYh3HH,chamber music,
statements,keyword,item,PcrwVYSM,cello music,
statements,instrumentation,item,WsKgSBQG,viola,
statements,instrumentation,item,4oyT6BBG,cello,
statements,musical work,item,LrB8uTq6,"3 Trios d'une difficulté progressive, Op.38",
statements,agent,statement,ir4xgcDx,Bernhard Romberg,fkHJwpoD||
statements,agent,statement,GQ9LXzE7,Edition Peters,GBgJfRbK|GKcJxAtt|
statements,role,item,fkHJwpoD,composer,
statements,role,item,GBgJfRbK,publishing company,
statements,place,item,GKcJxAtt,Leipzig,
