category,faam_property,type,value,base_url,label,qualifiers
metadata,label,string,Grande fantaisie sur des motifs de l'opéra Le Barbier de Seville de Rossini : op. 6,,,
metadata,description,string,,,,
metadata,qid,externalid,,http://wwww.wikidata.org/entity/,,
metadata,nodegoat_id,id,16005043,,,
metadata,FAAM manifestation ID,id,BSB-991094740449707356,,,
metadata,call number,string,Mus.Schott.Ha 10005-1,,,
metadata,score format,item,XyayZhMR,,Full Score,
metadata,score format,item,guXbuHaq,,Parts,
metadata,score complexity,item,WJHHh56W,,Mechanical print,
statements,editorial annotation,item,eSzqVmee,,crescendo,
statements,editorial annotation,item,SRaiiKJr,,decrescendo,
statements,editorial annotation,item,6fQyHcwz,,accent,
statements,editorial annotation,item,JwqBvu9Z,,fermata,
statements,editorial annotation,item,48ukXYmB,,articulation,
statements,editorial annotation,item,9tkKrhbM,,dolce,
statements,editorial annotation,item,mMrUGL4h,,ad libitum,
statements,editorial annotation,item,amkJ6EBs,,cadenza,
statements,editorial annotation,item,TWwN9yoM,,string harmonic,
statements,editorial annotation,item,eNyFmkHC,,fingering,
statements,editorial annotation,item,GepDoTXn,,string number (sul X),
statements,provenance,item,KkB2M6Gx,,Bavarian State Library,
statements,keyword,item,GqVyixZo,,cello music,
statements,keyword,item,WiBZjkbR,,arrangement,
statements,keyword,item,LmDaVvmF,,reduction,
statements,instrumentation,item,2nFJpnZ8,,cello,
statements,instrumentation,item,PyGNLcfw,,piano,
statements,musical work,item,ibtAhZeL,,"Le Barbier de Séville, Op.6",
statements,agent,statement,YWvFQ75E,,Gioachino Rossini,YvQmwaaW||
statements,agent,statement,iGWTaGKR,,Adrien-François Servais,YvQmwaaW||
statements,agent,statement,RLBjKxP5,,Hugo Becker,6UPEJgTQ||
statements,agent,statement,X8CowJzi,,Schott Music,7tdgMgre|g9oYkZyL|
