category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"Sonates : pour violon et piano, op. 5",,,
metadata,description,string,,,,
metadata,id,id,aU5fiv9F,,,
metadata,nodegoat_id,id,16005600,,,
metadata,FAAM manifestation ID,id,KCA-030904920300,,,
metadata,call number,string,MM-SV-COREL-sonat-2,,,
metadata,score format,item,g5WgfTuF,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,1948,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,WT9AcUBt,tempo,,
statements,editorial annotation,item,J6ERsasy,metronome mark,,
statements,editorial annotation,item,HXG9NWiG,bowing,,
statements,editorial annotation,item,6cyBEJLr,fingering,,
statements,editorial annotation,item,WtvibJFF,accent,,
statements,editorial annotation,item,CPJ2a2C2,articulation,,
statements,editorial annotation,item,oPdg4LDz,slur,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,e9t5BdLA,decrescendo,,
statements,editorial annotation,item,eviEKifd,dynamic,,
statements,editorial annotation,item,bsgSL8K5,,,
statements,editorial annotation,item,iWuVLJam,,,
statements,handwritten annotation,item,WuWcWk4u,ritenuto,,
statements,handwritten annotation,item,6cyBEJLr,fingering,,
statements,handwritten annotation,item,SnxsnGvi,,,
statements,handwritten annotation,item,HXG9NWiG,bowing,,
statements,handwritten annotation,item,UDva945b,crescendo,,
statements,handwritten annotation,item,YWfofDz3,,,
statements,handwritten annotation,item,e9t5BdLA,decrescendo,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,gSRR7ifb,,,
statements,related item,item,eMHKbtvi,,,
statements,related item,item,,,,
statements,keyword,item,FSduWvy5,early music,,
statements,keyword,item,EWh47JQF,realization of figured bass,,
statements,keyword,item,ir8H6VLw,violin sonata,,
statements,instrumentation,item,VZE4bgeN,violin,,
statements,musical work,item,CfDF7NTd,"Twelve Violin Sonatas, Op.5",,
statements,agent,statement,mUtv9AJc,,fkHJwpoD||,
statements,agent,statement,MfPfB9eD,,45qo3Fj3||,
statements,agent,statement,JEZ5AweR,,GBgJfRbK|9k2MygHr|1948,
statements,agent,statement,3NyookEG,,GoiPpGap|Ba3nT5xs|,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,,,,
statements,role,item,,,,
statements,place,item,9k2MygHr,City of Brussels,,
statements,place,item,Ba3nT5xs,Antwerp,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCA-030904920300.gif,,,../assets/images/thumbs/
