category,faam_property,type,value,base_url,label
metadata,label,string,Jeanne Herscher-Clément,,
metadata,label,string,Jeanne Herscher-Clément,,
metadata,description,string,,,
metadata,description,string,French musician,,
metadata,id,id,L4R9SXfF,,
metadata,nodegoat_id,id,16005615,,
metadata,aliases,string,,,
metadata,aliases,string,Jeanne Herscher-Clément,,
metadata,qid,externalid,Q15429314,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,261218583,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Herscher-Clément,_Jeanne",https://imslp.org/wiki/,
statements,date of birth,date,1878-07-01,,
statements,date of death,date,1941-01-01,,
statements,type,item,ZwquHrbe,,human
statements,role,item,45qo3Fj3,,music editor
statements,role,item,fkHJwpoD,,composer
statements,related to,item,FSduWvy5,,early music
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,RHfvaKqY,,pianist
statements,sex or gender,item,ge9ACHGn,,female
statements,nationality,item,Eqo9Fq2n,,France
statements,instrument,item,GoXpNrsh,,piano
resources,image,image,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
