category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"Offener Brief an Eduard Hanslick : Über Bearbeitungen älterer Tonwerke, namentlich Bach'scher und Händel'scher Vocalmusik. Von Robert Franz",,,
metadata,description,string,,,,
metadata,id,id,AsXTzrVs,,,
metadata,nodegoat_id,id,16004328,,,
metadata,FAAM manifestation ID,id,BSB-991125835919707356,,,
metadata,call number,string,B.Sandb. 269,,,
metadata,score format,item,YgK4PJwk,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,1871,,,
statements,date,date,,,,
statements,provenance,item,FDCuefHz,Bavarian State Library,,
statements,related item,item,,,,
statements,keyword,item,FSduWvy5,early music,,
statements,keyword,item,jTMjFsDj,Cecilian Movement,,
statements,keyword,item,jArGUTgq,historically informed performance,,
statements,agent,statement,D3Vekn6E,,fkHJwpoD||,
statements,agent,statement,4p5WarCT,,GBgJfRbK|GKcJxAtt|1871,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,place,item,GKcJxAtt,Leipzig,,
statements,place,item,,,,
resources,thumb,image,BSB-991125835919707356.gif,,,../assets/images/thumbs/
