category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"Fantasie für Pianoforte, Orchester und Chor, op. 80",,,
metadata,description,string,,,,
metadata,id,id,6Nob9gt6,,,
metadata,nodegoat_id,id,15992713,,,
metadata,FAAM manifestation ID,id,KCA-030903242334,,,
metadata,call number,string,MM-TPT-BEETH-fanta80-1,,,
metadata,score format,item,mrQyCLJX,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,05-1887,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,editorial annotation,item,6cyBEJLr,fingering,,
statements,editorial annotation,item,gSHSbZQr,,,
statements,editorial annotation,item,J6ERsasy,metronome mark,,
statements,editorial annotation,item,WT9AcUBt,tempo,,
statements,editorial annotation,item,CPJ2a2C2,articulation,,
statements,editorial annotation,item,Di2mC26w,engage pedal,,
statements,editorial annotation,item,NFazQXR2,release pedal,,
statements,editorial annotation,item,WuWcWk4u,ritenuto,,
statements,editorial annotation,item,VMA2AmEN,performance practice,,
statements,editorial annotation,item,YRq3pSH7,cadenza,,
statements,editorial annotation,item,UfinksVv,ossia,,
statements,handwritten annotation,item,jCuFYGDc,ink stamp,,
statements,handwritten annotation,item,3ts8CrNB,musical phrasing,,
statements,handwritten annotation,item,6cyBEJLr,fingering,,
statements,handwritten annotation,item,Skma2JzR,accelerando,,
statements,handwritten annotation,item,WuWcWk4u,ritenuto,,
statements,handwritten annotation,item,eviEKifd,dynamic,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,,,,
statements,keyword,item,KvY9ZvU4,fantasia,,
statements,keyword,item,e6nLCMMw,piano concerto,,
statements,keyword,item,MEjPi9ot,choral music,,
statements,keyword,item,M9HRWrxt,reduction,,
statements,keyword,item,MaWnCnVw,arrangement,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,musical work,item,enJYsLJp,,,
statements,agent,statement,98W5cKAM,,fkHJwpoD||,
statements,agent,statement,8YM9rBt4,,45qo3Fj3|Km6ATdgQ|05-1887,
statements,agent,statement,CT372LTH,,GoiPpGap||,
statements,agent,statement,AxpTCbUg,,GBgJfRbK||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,GoiPpGap,performing artist,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,role,item,,,,
statements,place,item,Km6ATdgQ,Berlin,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCA-030903242334.gif,,,../assets/images/thumbs/
