category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,"Philippi de Monte. Missa ""Sine nomine"" 6 vocum",,,
metadata,description,string,,,,
metadata,id,id,b9uqSRn7,,,
metadata,nodegoat_id,id,16002131,,,
metadata,FAAM manifestation ID,id,KCG-39.OP.OMdeMonte21,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,1939,,,
statements,date,date,1939,,,
statements,date,date,,,,
statements,editorial annotation,item,WT9AcUBt,tempo,,
statements,editorial annotation,item,aCRY7SgN,accidental,,
statements,editorial annotation,item,F9XSfSvU,Musica ficta,,
statements,editorial annotation,item,3ts8CrNB,musical phrasing,,
statements,editorial annotation,item,9dz9ydpz,legato,,
statements,editorial annotation,item,kmMxdth8,,,
statements,editorial annotation,item,RePdmToB,breath mark,,
statements,editorial annotation,item,eviEKifd,dynamic,,
statements,editorial annotation,item,e9t5BdLA,decrescendo,,
statements,editorial annotation,item,UDva945b,crescendo,,
statements,editorial annotation,item,iWuVLJam,,,
statements,provenance,item,hQcqj8e8,Royal Conservatory of Ghent,,
statements,related item,item,,,,
statements,keyword,item,FSduWvy5,early music,,
statements,keyword,item,jTMjFsDj,Cecilian Movement,,
statements,keyword,item,MEjPi9ot,choral music,,
statements,keyword,item,2FQ4SCuS,polyphony,,
statements,instrumentation,item,KJkThvsq,voice,,
statements,instrumentation,item,5yLc7bQJ,choir,,
statements,agent,statement,fNVPSqGG,,fkHJwpoD||,
statements,agent,statement,T4vPoxnM,,45qo3Fj3||1939,
statements,agent,statement,ABZnoc4f,,GBgJfRbK||1939,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,45qo3Fj3,music editor,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,,,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCG-39.OP.OMdeMonte21.gif,,,../assets/images/thumbs/
