category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,Le Bouquet,,,
metadata,description,string,,,,
metadata,id,id,R7insBVv,,,
metadata,nodegoat_id,id,16005415,,,
metadata,FAAM manifestation ID,id,ORP-20143702p33,,,
metadata,call number,string,KTS1 H.11.map.004,,,
metadata,score format,item,ktjyHrtb,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,1853,,,
statements,provenance,item,TrYWxDhL,Orpheus Institute,,
statements,related item,item,,,,
statements,keyword,item,HwinuQRS,song,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,instrumentation,item,KJkThvsq,voice,,
statements,agent,statement,93MDHCVd,,fkHJwpoD||,
statements,agent,statement,gjG8DbaX,,GBgJfRbK|9k2MygHr|1853,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,place,item,9k2MygHr,City of Brussels,,
resources,thumb,image,ORP-20143702p33.gif,,,../assets/images/thumbs/
