category,faam_property,type,value,base_url,label
metadata,label,string,Giordano Bruno,,
metadata,label,string,Giordano Bruno,,
metadata,description,string,,,
metadata,description,string,"Italian Dominican friar, philosopher and mathematician (1548–1600)",,
metadata,id,id,hhpbeMET,,
metadata,nodegoat_id,id,15996166,,
metadata,aliases,string,Filippo Bruno,,
metadata,aliases,string,Giordano Bruno,,
metadata,qid,externalid,Q36330,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,68926311,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/81859,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Bruno,_Giordano",https://imslp.org/wiki/,
statements,date of birth,date,1548-01-01,,
statements,date of death,date,1600-02-17,,
statements,type,item,ZwquHrbe,,human
statements,occupation,item,DYUgdXsr,,astronomer
statements,occupation,item,VPUDk9Pe,,philosopher
statements,occupation,item,WF4NSijn,,poet
statements,occupation,item,HFXn6pSD,,writer
statements,occupation,item,ZX7Jzf9y,,university teacher
statements,occupation,item,Nug2nviH,,astrologer
statements,occupation,item,UHi382d3,,mathematician
statements,occupation,item,9g7fbn6Q,,Latin Catholic priest
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,4UgAZMRB,,Kingdom of Naples
statements,place of birth,item,hUQfzaN4,,
statements,place of death,item,fZUC7W4e,,
statements,educated at,item,NXVbBA6B,,University of Naples Federico II
statements,employer,item,oBCu6r5D,,University of Helmstedt
statements,employer,item,BmZRD9mU,,University of Wittenberg
statements,employer,item,gx49Me59,,University of Oxford
statements,employer,item,7adw8gT6,,University of Paris
statements,employer,item,mPSdPXPA,,University of Toulouse (1896-1968)
statements,employer,item,CcadsbqC,,San Domenico Maggiore
resources,image,image,Giordano_Bruno.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
