category,faam_property,type,value,base_url,label
metadata,label,string,Luigi Abbiate,,
metadata,label,string,Luigi Abbiate,,
metadata,description,string,,,
metadata,description,string,French composer (1866–1933),,
metadata,id,id,5hgzrzp4,,
metadata,nodegoat_id,id,16005025,,
metadata,aliases,string,,,
metadata,aliases,string,Luigi Abbiate,,
metadata,qid,externalid,Q548597,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,61685007,https://viaf.org/viaf/,
statements,RISM ID,externalid,people/30025241,https://rism.online/,
statements,IMSLP ID,externalid,"Category:Abbiate,_Louis",https://imslp.org/wiki/,
statements,date of birth,date,1866-01-04,,
statements,date of death,date,1933-07-23,,
statements,type,item,ZwquHrbe,,human
statements,role,item,fkHJwpoD,,composer
statements,related to,item,9farY66Z,,music education
statements,related to,item,PcrwVYSM,,cello music
statements,occupation,item,KZLqHwSf,,composer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,Eqo9Fq2n,,France
statements,nationality,item,4HYHMXLB,,
statements,place of birth,item,4HYHMXLB,,
statements,place of death,item,8cWsCZLr,,
statements,instrument,item,4oyT6BBG,,cello
statements,educated at,item,NA5EnjbE,,Conservatoire de Paris
statements,employer,item,nyaj8Ndp,,Saint Petersburg Conservatory
resources,image,image,Louis_Abbiate.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
