category,faam_property,type,value,base_url,label
metadata,label,string,Fernand Le Borne,,
metadata,label,string,Fernand de Borne,,
metadata,description,string,,,
metadata,description,string,Belgian-French composer,,
metadata,id,id,GTFzgkn9,,
metadata,nodegoat_id,id,16005341,,
metadata,aliases,string,Fernand de Borne,,
metadata,aliases,string,Fernard le Borne,,
metadata,aliases,string,Fernand Le Borne,,
metadata,qid,externalid,Q131752606,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,30298169,https://viaf.org/viaf/,
statements,VIAF ID,externalid,12573165,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Le_Borne,_Fernand",https://imslp.org/wiki/,
statements,date of birth,date,1862-03-10,,
statements,date of birth,date,1862-00-00,,
statements,date of death,date,1929-02-15,,
statements,date of death,date,1929-00-00,,
statements,type,item,ZwquHrbe,,human
statements,occupation,item,KZLqHwSf,,composer
statements,occupation,item,Mk6HJN99,,music critic
statements,occupation,item,2KT5AU2p,,conductor
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,Eqo9Fq2n,,France
statements,nationality,item,QbfXawnE,,Belgium
statements,place of birth,item,6kcwZdMC,,
statements,place of death,item,NTVdRo4W,,
statements,influenced by,item,EzxGVoaq,,Jules Massenet
statements,influenced by,item,2JC9tGWC,,Camille Saint-Saëns
statements,educated at,item,NA5EnjbE,,Conservatoire de Paris
resources,image,image,LeBorne.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
