category,faam_property,type,value,label,qualifiers,base_url
metadata,label,string,,,,
metadata,label,string,The ornamentations in Joh. Seb. Bach's pianoforte-works : studies and elucidations,,,
metadata,description,string,,,,
metadata,id,id,H6squd9u,,,
metadata,nodegoat_id,id,15992702,,,
metadata,FAAM manifestation ID,id,KCA-030902664280,,,
metadata,call number,string,MM-ES-EHRLI-ornamen-1,,,
metadata,score format,item,ifXZogMQ,,,
metadata,score complexity,item,iTQMfTAE,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,date,date,,,,
statements,provenance,item,6vrn9seu,Royal Conservatory of Antwerp,,
statements,related item,item,,,,
statements,keyword,item,FSduWvy5,early music,,
statements,keyword,item,SkoxZWi2,ornament,,
statements,keyword,item,9farY66Z,music education,,
statements,instrumentation,item,GoXpNrsh,piano,,
statements,instrumentation,item,8REteAN5,keyboard instrument,,
statements,agent,statement,QhRQ5LW9,,fkHJwpoD||,
statements,agent,statement,AxpTCbUg,,GBgJfRbK|GKcJxAtt|,
statements,agent,statement,CT372LTH,,NgFpoygv||,
statements,agent,statement,NxAYomz7,,fkHJwpoD||,
statements,agent,statement,,,||,
statements,agent,statement,,,||,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,GBgJfRbK,publishing company,,
statements,role,item,NgFpoygv,scholar,,
statements,role,item,fkHJwpoD,composer,,
statements,role,item,,,,
statements,role,item,,,,
statements,place,item,GKcJxAtt,Leipzig,,
statements,place,item,,,,
statements,place,item,,,,
statements,place,item,,,,
resources,thumb,image,KCA-030902664280.gif,,,../assets/images/thumbs/
