category,faam_property,type,value,base_url,label
metadata,label,string,Estienne Roger,,
metadata,label,string,Estienne Roger,,
metadata,description,string,,,
metadata,description,string,French-Dutch printer and publisher,,
metadata,id,id,TixZJuwC,,
metadata,nodegoat_id,id,15995877,,
metadata,aliases,string,Étienne Roger,,
metadata,aliases,string,Etienne Roger,,
metadata,aliases,string,Estienne Roger,,
metadata,qid,externalid,Q715081,http://wwww.wikidata.org/entity/,
statements,VIAF ID,externalid,61764426,https://viaf.org/viaf/,
statements,IMSLP ID,externalid,"Category:Roger,_Estienne",https://imslp.org/wiki/,
statements,date of birth,date,1665-01-01,,
statements,date of death,date,1722-07-07,,
statements,type,item,ZwquHrbe,,human
statements,occupation,item,K6gPySVi,,music publisher
statements,occupation,item,GpubtwKL,,printer
statements,sex or gender,item,VAnkqco6,,male
statements,nationality,item,DKMie5vK,,Kingdom of France
statements,place of birth,item,UHSXAavW,,
statements,place of death,item,JwHbbEG6,,
resources,image,image,"1715_Renneville,_L’Inquisition_Françoise.jpg",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/,
